ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-10,958529.1119556688,983138.4580866729,1032233.363610379,956588.1965484935,960389.5242526189,48444.55170428682,48444.55170428682,48444.55170428682,48444.55170428682,48444.55170428682,48444.55170428682,0.0,0.0,0.0,1006973.6636599556
2018-09-11,958658.6951746925,984995.3376364504,1035114.1033943429,956698.8378887908,960533.744217836,52000.26643888631,52000.26643888631,52000.26643888631,52000.26643888631,52000.26643888631,52000.26643888631,0.0,0.0,0.0,1010658.9616135788
2018-09-12,958788.2783937162,988482.7871440956,1038041.4873654773,956810.2260490655,960675.4059063287,55321.39878725262,55321.39878725262,55321.39878725262,55321.39878725262,55321.39878725262,55321.39878725262,0.0,0.0,0.0,1014109.6771809688
2018-09-13,958917.86161274,992413.0374652313,1042406.7317007672,956929.3627641444,960814.9175831582,58295.250884279485,58295.250884279485,58295.250884279485,58295.250884279485,58295.250884279485,58295.250884279485,0.0,0.0,0.0,1017213.1124970195
2018-09-14,959047.4448317635,996270.7898596902,1045414.4712597689,957048.4305693919,960954.2368064164,60806.700806349676,60806.700806349676,60806.700806349676,60806.700806349676,60806.700806349676,60806.700806349676,0.0,0.0,0.0,1019854.1456381131
2018-09-15,959177.0280507872,998718.2039554896,1046136.5256778814,957166.5815775909,961092.8722584465,62742.3269892396,62742.3269892396,62742.3269892396,62742.3269892396,62742.3269892396,62742.3269892396,0.0,0.0,0.0,1021919.3550400267
2018-09-16,959306.6112698109,998945.6393015833,1048327.3617881435,957288.8256991208,961232.7118481235,63994.65109306149,63994.65109306149,63994.65109306149,63994.65109306149,63994.65109306149,63994.65109306149,0.0,0.0,0.0,1023301.2623628725
2018-09-17,959436.1944888346,999776.1953909494,1051614.381951294,957409.1705558992,961368.273224327,64466.34998290109,64466.34998290109,64466.34998290109,64466.34998290109,64466.34998290109,64466.34998290109,0.0,0.0,0.0,1023902.5444717357
2018-09-18,959565.7777078582,1000509.7465942028,1047709.0634613596,957529.2333957027,961505.0363435999,64074.2871224933,64074.2871224933,64074.2871224933,64074.2871224933,64074.2871224933,64074.2871224933,0.0,0.0,0.0,1023640.0648303515
2018-09-19,959695.360926882,998123.4561737741,1048514.577810138,957646.8879192406,961644.4753549725,62753.21821475663,62753.21821475663,62753.21821475663,62753.21821475663,62753.21821475663,62753.21821475663,0.0,0.0,0.0,1022448.5791416386
2018-09-20,959824.9441459057,995284.344898189,1046378.2495032354,957762.4496642394,961783.8184658731,60459.035218871235,60459.035218871235,60459.035218871235,60459.035218871235,60459.035218871235,60459.035218871235,0.0,0.0,0.0,1020283.9793647769
2018-09-21,959954.5273649294,993656.772882667,1043386.776486199,957882.6064207555,961923.070281993,57171.42664588068,57171.42664588068,57171.42664588068,57171.42664588068,57171.42664588068,57171.42664588068,0.0,0.0,0.0,1017125.9540108101
2018-09-22,960084.1105839531,985841.6880194673,1037720.3124338919,958003.5564408398,962062.322098113,52895.84984939895,52895.84984939895,52895.84984939895,52895.84984939895,52895.84984939895,52895.84984939895,0.0,0.0,0.0,1012979.960433352
2018-09-23,960213.6938029767,982739.5725779694,1032713.9353491085,958124.5064609239,962201.5739142329,47664.73233131947,47664.73233131947,47664.73233131947,47664.73233131947,47664.73233131947,47664.73233131947,0.0,0.0,0.0,1007878.4261342962
2018-09-24,960343.2770220005,976198.68733301,1025879.1241990222,958245.4564810082,962340.4988397924,41537.843208137325,41537.843208137325,41537.843208137325,41537.843208137325,41537.843208137325,41537.843208137325,0.0,0.0,0.0,1001881.1202301378
2018-09-25,960472.860241024,969320.0288208231,1019276.3162968969,958366.4065010922,962478.3640071299,34601.80217848538,34601.80217848538,34601.80217848538,34601.80217848538,34601.80217848538,34601.80217848538,0.0,0.0,0.0,995074.6624195094
2018-09-26,960602.4434600477,963784.9678287567,1010606.5750563809,958487.4305533435,962616.2291744677,26968.720777294857,26968.720777294857,26968.720777294857,26968.720777294857,26968.720777294857,26968.720777294857,0.0,0.0,0.0,987571.1642373425
2018-09-27,960732.0266790715,955204.3331788138,1005960.9020045435,958608.7015258056,962753.9399123446,18773.998538539076,18773.998538539076,18773.998538539076,18773.998538539076,18773.998538539076,18773.998538539076,0.0,0.0,0.0,979506.0252176105
2018-09-28,960861.6098980951,946654.1701207827,994926.2569139664,958729.3974367812,962891.7779382672,10173.324040675305,10173.324040675305,10173.324040675305,10173.324040675305,10173.324040675305,10173.324040675305,0.0,0.0,0.0,971034.9339387704
2018-09-29,960991.1931171189,938206.6159318921,988674.6861931542,958845.7159105017,963029.8246764811,1338.9568237816345,1338.9568237816345,1338.9568237816345,1338.9568237816345,1338.9568237816345,1338.9568237816345,0.0,0.0,0.0,962330.1499409005
2018-09-30,961120.7763361426,928724.4702816815,979195.2656262135,958966.4983652012,963167.6898438188,-7544.609984608731,-7544.609984608731,-7544.609984608731,-7544.609984608731,-7544.609984608731,-7544.609984608731,0.0,0.0,0.0,953576.1663515338
2018-10-01,961250.3595551662,920369.1101703732,968774.8587982464,959083.469074073,963305.5550111566,-16285.485561931724,-16285.485561931724,-16285.485561931724,-16285.485561931724,-16285.485561931724,-16285.485561931724,0.0,0.0,0.0,944964.8739932345
2018-10-02,961379.94277419,911980.3591853002,959403.0989907585,959208.401375357,963443.4201784943,-24689.577679619735,-24689.577679619735,-24689.577679619735,-24689.577679619735,-24689.577679619735,-24689.577679619735,0.0,0.0,0.0,936690.3650945702
2018-10-03,961509.5259932136,903820.9131005376,952634.839059071,959328.1814630352,963581.2719773258,-32565.99805821418,-32565.99805821418,-32565.99805821418,-32565.99805821418,-32565.99805821418,-32565.99805821418,0.0,0.0,0.0,928943.5279349994
2018-10-04,961639.1092122372,897890.3269663838,945128.1010637262,959446.2431074661,963717.9542443989,-39732.51682587035,-39732.51682587035,-39732.51682587035,-39732.51682587035,-39732.51682587035,-39732.51682587035,0.0,0.0,0.0,921906.5923863668
2018-10-05,961768.692431261,889844.4073419067,941301.4882532354,959561.1266436044,963855.559568941,-46020.902354041726,-46020.902354041726,-46020.902354041726,-46020.902354041726,-46020.902354041726,-46020.902354041726,0.0,0.0,0.0,915747.7900772193
2018-10-06,961898.2756502846,886278.922123822,935869.4828453206,959678.6205519418,963994.5901561211,-51281.98398979901,-51281.98398979901,-51281.98398979901,-51281.98398979901,-51281.98398979901,-51281.98398979901,0.0,0.0,0.0,910616.2916604856
2018-10-07,962027.8588693084,881091.9547477094,931024.4262608236,959799.431695718,964131.9460938541,-55390.28145985723,-55390.28145985723,-55390.28145985723,-55390.28145985723,-55390.28145985723,-55390.28145985723,0.0,0.0,0.0,906637.5774094511
2018-10-08,962157.442088332,879538.0236955791,930821.4880254818,959920.242839494,964274.4488511118,-58248.05581506766,-58248.05581506766,-58248.05581506766,-58248.05581506766,-58248.05581506766,-58248.05581506766,0.0,0.0,0.0,903909.3862732644
2018-10-09,962287.0253073557,877305.7722683764,927870.7811989626,960041.0539832701,964414.052996232,-59788.65241097397,-59788.65241097397,-59788.65241097397,-59788.65241097397,-59788.65241097397,-59788.65241097397,0.0,0.0,0.0,902498.3728963817
2018-10-10,962416.6085263795,877050.7066583596,927828.0788950819,960161.8651270462,964551.7828702374,-59979.02613005744,-59979.02613005744,-59979.02613005744,-59979.02613005744,-59979.02613005744,-59979.02613005744,0.0,0.0,0.0,902437.582396322
2018-10-11,962546.191745403,879933.2909191042,929443.9705937433,960283.2889913613,964687.6337417294,-58821.36226393956,-58821.36226393956,-58821.36226393956,-58821.36226393956,-58821.36226393956,-58821.36226393956,0.0,0.0,0.0,903724.8294814634
2018-10-12,962675.7749644269,880654.1832937092,932111.4781747884,960404.8116039549,964823.4846132215,-56353.732509288806,-56353.732509288806,-56353.732509288806,-56353.732509288806,-56353.732509288806,-56353.732509288806,0.0,0.0,0.0,906322.042455138
2018-10-13,962805.3581834504,886691.7995282861,933778.9135283257,960525.7046800959,964959.3354847134,-52649.753609925116,-52649.753609925116,-52649.753609925116,-52649.753609925116,-52649.753609925116,-52649.753609925116,0.0,0.0,0.0,910155.6045735253
2018-10-14,962934.9414024741,891461.5779681997,938768.70340109,960636.2508109912,965096.9939509238,-47817.24546548178,-47817.24546548178,-47817.24546548178,-47817.24546548178,-47817.24546548178,-47817.24546548178,0.0,0.0,0.0,915117.6959369923
2018-10-15,963064.5246214978,895513.2469761276,946775.5123380874,960747.0686590051,965235.1296823708,-41995.915140133584,-41995.915140133584,-41995.915140133584,-41995.915140133584,-41995.915140133584,-41995.915140133584,0.0,0.0,0.0,921068.6094813643
2018-10-16,963194.1078405215,900875.6691379949,951074.2828396423,960868.2587221208,965373.2654138178,-35354.12225508931,-35354.12225508931,-35354.12225508931,-35354.12225508931,-35354.12225508931,-35354.12225508931,0.0,0.0,0.0,927839.9855854322
2018-10-17,963323.6910595453,910994.1785854484,959309.3076055659,960984.403946008,965511.3976885604,-28084.80885236128,-28084.80885236128,-28084.80885236128,-28084.80885236128,-28084.80885236128,-28084.80885236128,0.0,0.0,0.0,935238.882207184
2018-10-18,963453.2742785689,918209.6035545294,967576.6085044411,961106.05918382,965650.9371795966,-20400.702138432585,-20400.702138432585,-20400.702138432585,-20400.702138432585,-20400.702138432585,-20400.702138432585,0.0,0.0,0.0,943052.5721401364
2018-10-19,963582.8574975926,927115.0315760338,977532.8014935888,961233.1084314381,965791.14664369,-12528.920780017677,-12528.920780017677,-12528.920780017677,-12528.920780017677,-12528.920780017677,-12528.920780017677,0.0,0.0,0.0,951053.936717575
2018-10-20,963712.4407166162,933729.4718956486,983110.1243412715,961347.1158422513,965941.2558580317,-4705.13394500713,-4705.13394500713,-4705.13394500713,-4705.13394500713,-4705.13394500713,-4705.13394500713,0.0,0.0,0.0,959007.3067716091
2018-10-21,963842.02393564,942680.6717924938,989021.4850380522,961464.5890734718,966099.2361733839,2832.5635143557056,2832.5635143557056,2832.5635143557056,2832.5635143557056,2832.5635143557056,2832.5635143557056,0.0,0.0,0.0,966674.5874499957
2018-10-22,963971.6071546635,950124.4124135878,999953.698843022,961584.9746313608,966215.2797341935,9849.886898890132,9849.886898890132,9849.886898890132,9849.886898890132,9849.886898890132,9849.886898890132,0.0,0.0,0.0,973821.4940535537
2018-10-23,964101.1903736874,954483.670949354,1004655.1861462638,961705.36018925,966351.9845000632,16122.531314223254,16122.531314223254,16122.531314223254,16122.531314223254,16122.531314223254,16122.531314223254,0.0,0.0,0.0,980223.7216879107
2018-10-24,964230.773592711,961145.1344845946,1009248.5397284231,961825.745747139,966492.1939641564,21442.098787251514,21442.098787251514,21442.098787251514,21442.098787251514,21442.098787251514,21442.098787251514,0.0,0.0,0.0,985672.8723799625
2018-10-25,964360.3568117347,965424.850858071,1012511.3380810508,961926.7900933861,966632.4034282499,25621.61257673094,25621.61257673094,25621.61257673094,25621.61257673094,25621.61257673094,25621.61257673094,0.0,0.0,0.0,989981.9693884656
2018-10-26,964489.9400307584,968592.287055079,1019097.2967681843,962025.6442244897,966772.6128923431,28500.45955532694,28500.45955532694,28500.45955532694,28500.45955532694,28500.45955532694,28500.45955532694,0.0,0.0,0.0,992990.3995860853
2018-10-27,964619.523249782,969120.9561414829,1019151.1045915873,962144.6677315756,966912.8223564364,29948.61744434792,29948.61744434792,29948.61744434792,29948.61744434792,29948.61744434792,29948.61744434792,0.0,0.0,0.0,994568.14069413
2018-10-28,964749.1064688058,970218.8929272868,1019931.6509654761,962263.9602692521,967053.0318205297,29870.043890067995,29870.043890067995,29870.043890067995,29870.043890067995,29870.043890067995,29870.043890067995,0.0,0.0,0.0,994619.1503588738
2018-10-29,964878.6896878293,970237.9592841355,1017604.8922565582,962383.2528069285,967193.2412846229,28205.128297734744,28205.128297734744,28205.128297734744,28205.128297734744,28205.128297734744,28205.128297734744,0.0,0.0,0.0,993083.8179855641
2018-10-30,965008.2729068532,964906.7548360511,1014738.1815220002,962502.5453446053,967333.4507487165,24932.134293348074,24932.134293348074,24932.134293348074,24932.134293348074,24932.134293348074,24932.134293348074,0.0,0.0,0.0,989940.4072002013
2018-10-31,965137.8561258768,962507.8561255842,1010532.3477446669,962621.8378822817,967479.915085423,20067.589867281553,20067.589867281553,20067.589867281553,20067.589867281553,20067.589867281553,20067.589867281553,0.0,0.0,0.0,985205.4459931583
2018-11-01,965267.4393449005,953576.1391836319,1004164.0979978726,962741.9585806379,967627.4813963647,13665.612819038774,13665.612819038774,13665.612819038774,13665.612819038774,13665.612819038774,13665.612819038774,0.0,0.0,0.0,978933.0521639393
2018-11-02,965397.0225639242,944472.0610990516,995244.1821269484,962862.4430321687,967767.9496465075,5816.190156956487,5816.190156956487,5816.190156956487,5816.190156956487,5816.190156956487,5816.190156956487,0.0,0.0,0.0,971213.2127208806
2018-11-03,965526.6057829479,936370.4661867376,987475.6052316292,962978.0063213926,967901.627864997,-3357.5393009431036,-3357.5393009431036,-3357.5393009431036,-3357.5393009431036,-3357.5393009431036,-3357.5393009431036,0.0,0.0,0.0,962169.0664820047
2018-11-04,965656.1890019715,927678.8121920255,976253.8270814376,963091.9393860744,968037.073442662,-13702.92064397788,-13702.92064397788,-13702.92064397788,-13702.92064397788,-13702.92064397788,-13702.92064397788,0.0,0.0,0.0,951953.2683579936
2018-11-05,965785.7722209953,915052.1026350699,966508.3202695191,963205.8724507565,968183.2061127031,-25042.23141157213,-25042.23141157213,-25042.23141157213,-25042.23141157213,-25042.23141157213,-25042.23141157213,0.0,0.0,0.0,940743.5408094232
2018-11-06,965915.3554400189,903733.0706669558,953551.3379221221,963327.5687905416,968331.3095282943,-37177.813496688716,-37177.813496688716,-37177.813496688716,-37177.813496688716,-37177.813496688716,-37177.813496688716,0.0,0.0,0.0,928737.5419433302
2018-11-07,966044.9386590425,891722.5087914235,939963.2672637816,963450.8584708042,968470.4482311944,-49897.73872233247,-49897.73872233247,-49897.73872233247,-49897.73872233247,-49897.73872233247,-49897.73872233247,0.0,0.0,0.0,916147.19993671
2018-11-08,966174.5218780664,878353.0626794322,928055.9558451544,963566.5808601105,968610.1581207447,-62981.84255129883,-62981.84255129883,-62981.84255129883,-62981.84255129883,-62981.84255129883,-62981.84255129883,0.0,0.0,0.0,903192.6793267676
2018-11-09,966304.1050970899,866081.3160970218,913672.0205140513,963681.7416087653,968751.831987985,-76207.9493823705,-76207.9493823705,-76207.9493823705,-76207.9493823705,-76207.9493823705,-76207.9493823705,0.0,0.0,0.0,890096.1557147194
2018-11-10,966433.6883161138,852857.5116571129,903856.2032915069,963796.9023574205,968888.2037767349,-89358.1070705341,-89358.1070705341,-89358.1070705341,-89358.1070705341,-89358.1070705341,-89358.1070705341,0.0,0.0,0.0,877075.5812455796
2018-11-11,966563.2715351373,838259.7459235949,888056.6612321562,963912.0631060754,969024.4448000094,-102224.6478683587,-102224.6478683587,-102224.6478683587,-102224.6478683587,-102224.6478683587,-102224.6478683587,0.0,0.0,0.0,864338.6236667787
2018-11-12,966692.8547541612,827508.078341023,878062.925842904,964027.2238547305,969159.9652955853,-114615.89794970109,-114615.89794970109,-114615.89794970109,-114615.89794970109,-114615.89794970109,-114615.89794970109,0.0,0.0,0.0,852076.9568044601
2018-11-13,966822.4379731847,813914.7878234874,864382.7242127622,964143.6065950973,969296.2545578954,-126361.36791433021,-126361.36791433021,-126361.36791433021,-126361.36791433021,-126361.36791433021,-126361.36791433021,0.0,0.0,0.0,840461.0700588545
2018-11-14,966952.0211922084,804523.9717364098,853369.020835136,964260.0063006866,969432.5438202055,-137316.27189063985,-137316.27189063985,-137316.27189063985,-137316.27189063985,-137316.27189063985,-137316.27189063985,0.0,0.0,0.0,829635.7493015686
2018-11-15,967081.6044112322,794550.8236402534,844246.9539518029,964376.4060062759,969568.8330825156,-147365.2426206132,-147365.2426206132,-147365.2426206132,-147365.2426206132,-147365.2426206132,-147365.2426206132,0.0,0.0,0.0,819716.361790619
2018-11-16,967211.1876302558,786968.0431715806,837652.6205485115,964495.5193977982,969708.4970264663,-156425.13364740464,-156425.13364740464,-156425.13364740464,-156425.13364740464,-156425.13364740464,-156425.13364740464,0.0,0.0,0.0,810786.0539828512
2018-11-17,967340.7708492795,776619.8004446822,827251.889548245,964618.5091096587,969854.4700157967,-164446.82674414394,-164446.82674414394,-164446.82674414394,-164446.82674414394,-164446.82674414394,-164446.82674414394,0.0,0.0,0.0,802893.9441051355
2018-11-18,967470.3540683031,770288.7893723528,823254.9123268022,964722.4420437521,969995.1403479208,-171415.99222612564,-171415.99222612564,-171415.99222612564,-171415.99222612564,-171415.99222612564,-171415.99222612564,0.0,0.0,0.0,796054.3618421775
2018-11-19,967599.9372873269,763601.8780061948,816684.8633438571,964835.810975673,970134.5594647983,-177352.7809130173,-177352.7809130173,-177352.7809130173,-177352.7809130173,-177352.7809130173,-177352.7809130173,0.0,0.0,0.0,790247.1563743096
2018-11-20,967729.5205063504,760637.8119943227,808979.5210580425,964949.2983698113,970273.3195515781,-182310.45833263313,-182310.45833263313,-182310.45833263313,-182310.45833263313,-182310.45833263313,-182310.45833263313,0.0,0.0,0.0,785419.0621737173
2018-11-21,967859.1037253742,756057.6595528568,806464.5295752302,965065.2528902425,970412.0019608383,-186373.0233457427,-186373.0233457427,-186373.0233457427,-186373.0233457427,-186373.0233457427,-186373.0233457427,0.0,0.0,0.0,781486.0803796315
2018-11-22,967988.6869443979,755111.7761717763,801248.9509483833,965181.2074106738,970550.606814477,-189651.88377881347,-189651.88377881347,-189651.88377881347,-189651.88377881347,-189651.88377881347,-189651.88377881347,0.0,0.0,0.0,778336.8031655843
2018-11-23,968118.2701634216,749530.6209553004,799849.3956392243,965297.1619311051,970688.7436753542,-192281.68998423207,-192281.68998423207,-192281.68998423207,-192281.68998423207,-192281.68998423207,-192281.68998423207,0.0,0.0,0.0,775836.5801791896
2018-11-24,968247.8533824453,749582.6861413477,798917.4599948545,965413.1164515364,970826.8805362314,-194415.45265065064,-194415.45265065064,-194415.45265065064,-194415.45265065064,-194415.45265065064,-194415.45265065064,0.0,0.0,0.0,773832.4007317947
2018-11-25,968377.436601469,748356.2318383812,797140.1722842769,965529.0709719677,970965.0173971086,-196219.09290539348,-196219.09290539348,-196219.09290539348,-196219.09290539348,-196219.09290539348,-196219.09290539348,0.0,0.0,0.0,772158.3436960755
2018-11-26,968507.0198204927,746339.601579809,795441.7324562346,965645.0254923988,971102.1756951927,-197865.5901304601,-197865.5901304601,-197865.5901304601,-197865.5901304601,-197865.5901304601,-197865.5901304601,0.0,0.0,0.0,770641.4296900326
2018-11-27,968636.6030395163,743701.9152050962,793082.8920010118,965760.9800128299,971236.6083805226,-199528.905426484,-199528.905426484,-199528.905426484,-199528.905426484,-199528.905426484,-199528.905426484,0.0,0.0,0.0,769107.6976130323
2018-11-28,968766.1862585401,741414.4426543276,792780.3399207629,965877.0254142759,971371.3436589062,-201377.86592139048,-201377.86592139048,-201377.86592139048,-201377.86592139048,-201377.86592139048,-201377.86592139048,0.0,0.0,0.0,767388.3203371497
2018-11-29,968895.7694775637,739606.8644548509,790268.9128491847,965994.3037197642,971517.5470354556,-203570.19690078145,-203570.19690078145,-203570.19690078145,-203570.19690078145,-203570.19690078145,-203570.19690078145,0.0,0.0,0.0,765325.5725767822
2018-11-30,969025.3526965873,735608.7007088356,787237.7918055594,966116.1133740719,971652.2585883877,-206246.8849683704,-206246.8849683704,-206246.8849683704,-206246.8849683704,-206246.8849683704,-206246.8849683704,0.0,0.0,0.0,762778.4677282169
2018-12-01,969154.9359156111,736031.9852585414,783349.0471126647,966237.9230283794,971786.9701413199,-209527.04621824296,-209527.04621824296,-209527.04621824296,-209527.04621824296,-209527.04621824296,-209527.04621824296,0.0,0.0,0.0,759627.8896973681
